AREA,the_geom,PERIMETER,COD_ISTAT,NOME,prov,COD_ISTAT1,Zone_omoge,ISTAT,Totale
732.50162,"MULTIPOLYGON (((9.394785772169321 45.56212145887533, 9.394188429291557 45.56350965388782, 9.394003764018743 45.563672306055985, 9.393814669000582 45.56365945624693, 9.391923598383329 45.563512939614725, 9.391633133177388 45.56504858284153, 9.392301559878655 45.56511829818985, 9.393057958730504 45.56516970549138, 9.393774440954664 45.565239247001344, 9.393470891661545 45.566041369078874, 9.393195883709684 45.56680288819845, 9.392967856733678 45.56741123042522, 9.39282805730907 45.567578226794915, 9.393031801095912 45.567622530891576, 9.397662312283098 45.5686956232816, 9.39658560632839 45.57139512027606, 9.400848882960576 45.572136324444884, 9.400915138407244 45.57221709982731, 9.400368292848098 45.57416770090343, 9.403210283498293 45.57461225637014, 9.404680050353186 45.574931094105494, 9.406148977239495 45.57535342567754, 9.407200192423163 45.57561071111432, 9.408104686445526 45.57573799837158, 9.409278654722801 45.57590931835625, 9.409653925876984 45.575961979427014, 9.40978500168514 45.57680308904891, 9.410112149749246 45.576626399454, 9.40989871301147 45.57613661862341, 9.409889491347554 45.575749615159296, 9.409986299668432 45.575623256144766, 9.41000222187875 45.575609697771164, 9.410037368527577 45.57559607044888, 9.410102855664963 45.575568833011765, 9.410158828731738 45.57555513094464, 9.410894950265499 45.575660497905034, 9.411711209464212 45.57577007198684, 9.411746552971337 45.57578344597934, 9.411799518963061 45.57579675648769, 9.411844507635653 45.57581459613329, 9.411980977223996 45.57585460827097, 9.41204685835356 45.57588137339853, 9.412795223279806 45.57612619714605, 9.412857802151056 45.57613947245414, 9.412928391313713 45.576152718796756, 9.415114705156356 45.57651383618206, 9.41542156112087 45.5766297326303, 9.415081367206401 45.57764356361841, 9.415728172603815 45.57779872829473, 9.416423709404455 45.57804372028043, 9.416667900306667 45.577916818734266, 9.416894833065156 45.577839484252834, 9.418296035115285 45.577532837799254, 9.418468860485728 45.57750520279852, 9.418624363432253 45.57751813477837, 9.41869659116528 45.57753587197739, 9.418739981304052 45.577553714756604, 9.418804298946123 45.57758498212968, 9.418822724276893 45.5776929247956, 9.418778634427053 45.577796596043086, 9.418685647932552 45.57800395608477, 9.418553376423983 45.578314969601855, 9.418459019952257 45.57855383741493, 9.420044696749237 45.578921557600374, 9.420217450486525 45.57866889909483, 9.420519354409077 45.57876229789683, 9.420639782401281 45.57879785825212, 9.420724829415892 45.57881554699855, 9.420838681177845 45.5788286292316, 9.42106952189146 45.578845780957785, 9.422202645766795 45.5791116273364, 9.42216766839523 45.579147759880044, 9.422121509717 45.57918843411981, 9.42209934934919 45.57922451931759, 9.422051992698428 45.5793192030182, 9.42199729888691 45.57950392222208, 9.42197550884175 45.579589510668896, 9.421969336034065 45.57962103640615, 9.421959958919365 45.57965257396955, 9.421925284180542 45.57972920911539, 9.421904725629862 45.57976528836043, 9.421873019324844 45.57981040958177, 9.421795321828695 45.57991870638739, 9.421551133910729 45.580045618839335, 9.421513792415984 45.58019427043229, 9.42136521939395 45.58068086361493, 9.421875318637944 45.580759990018244, 9.422916619882248 45.5809541612944, 9.4230636347092 45.58111563251156, 9.423101937480576 45.581309008856415, 9.42386542912051 45.581418691265625, 9.423952015605556 45.58142737105317, 9.424056226321298 45.58143598540488, 9.425610932794068 45.581718235038956, 9.425728131889906 45.581749301612895, 9.425845433101953 45.581793868947, 9.425937031109106 45.58182953108379, 9.426022220383048 45.58186521702863, 9.426123499933137 45.58190984377823, 9.426195803682267 45.58193657678004, 9.426329127806328 45.5819810838829, 9.426489757918889 45.58203448980862, 9.426623116563379 45.582083496858935, 9.42674045324257 45.58213256355924, 9.42679993980509 45.58215934401942, 9.426881891599368 45.582190540987334, 9.428269629614105 45.58263539283791, 9.428377184462157 45.58266199239741, 9.428495955056876 45.58268854981899, 9.428606714583623 45.58271513715085, 9.428717405761256 45.58273272379239, 9.428799256744878 45.582750418501256, 9.428853801270721 45.58275921474704, 9.430613916688865 45.5828651091647, 9.43066051916706 45.582882935300795, 9.430679849199562 45.58289636374142, 9.430705656976135 45.5829187686136, 9.430729828143907 45.5829366792266, 9.43076855706938 45.58297253666021, 9.430791160429528 45.58299495358681, 9.430815366051654 45.58301736447101, 9.430837969448495 45.58303978138806, 9.430854163882392 45.583062222454096, 9.430873528421829 45.583080151150845, 9.430914307016701 45.583174506259766, 9.430911308933645 45.58320152007561, 9.430905209553535 45.583242046838095, 9.430884689901312 45.58328262795031, 9.430868976977704 45.5833231909429, 9.4308373790799 45.583381815473764, 9.430812121351398 45.58343141526554, 9.430783762241756 45.58349452799459, 9.430760141065747 45.583548622026235, 9.430741326626649 45.583602697942155, 9.430728886812204 45.58365224941881, 9.430719582727923 45.58369278824213, 9.430710381791176 45.58374682793225, 9.43070124960968 45.5838098681996, 9.430698388937149 45.58385488316402, 9.430685949030822 45.583904434634135, 9.430592790255933 45.58408480228946, 9.430577076902276 45.58412536523781, 9.430528678157874 45.584292062991935, 9.430522956489272 45.58438209290534, 9.43036170094929 45.58487774603665, 9.431024309898119 45.584987760253576, 9.43105311688191 45.58498315122476, 9.431072344480022 45.584983078726886, 9.431102719337355 45.584973963355885, 9.431134593217266 45.58495134107024, 9.431169671668151 45.58492870668976, 9.431212658293552 45.58489254121677, 9.431244428790453 45.58485641803631, 9.43138830897098 45.584603851805106, 9.431411654426523 45.584513755348524, 9.431427298394437 45.58446419171344, 9.431467958804323 45.584333526135325, 9.431499315416989 45.5842433994216, 9.431691381304185 45.58379713289826, 9.432050361283316 45.584223316587035, 9.432914912422486 45.58392301841361, 9.432950024082512 45.58390488377511, 9.433047555033461 45.58387751186799, 9.435123681262455 45.583608604570614, 9.435186169397422 45.583608366719595, 9.43525663408078 45.58360359804718, 9.435331940286565 45.58360331131435, 9.435987751772778 45.58366381804008, 9.436101651591786 45.58368138528724, 9.436205972733655 45.58370348938795, 9.436340771789586 45.58372997749056, 9.436565402307382 45.58376962368775, 9.436685711574944 45.58378716587645, 9.436783589205108 45.58380479364281, 9.436924762950204 45.58382675628182, 9.437029014895392 45.58383985905729, 9.437133336688879 45.58386196230801, 9.437227975144308 45.5838751016601, 9.43731623948876 45.583892765735335, 9.437455881241442 45.58392373441538, 9.437573091377713 45.583954788784006, 9.437677448538068 45.5839813918208, 9.43776574813865 45.584003555832076, 9.437837955183124 45.58401678057057, 9.43795189124585 45.584038846251836, 9.438056248738567 45.58406544894093, 9.43815092272767 45.58408308781047, 9.438340305879123 45.584122865597685, 9.438434980052056 45.584140504230916, 9.438523210172944 45.584153667085516, 9.4386049962163 45.58416235417651, 9.4387845911309 45.58417966668651, 9.438875990904402 45.5841883166845, 9.439025142737378 45.58420574568052, 9.440163848018607 45.5843408801022, 9.440063424160694 45.58481831104272, 9.441205630660322 45.58498942493335, 9.441261781548036 45.58499820905212, 9.4412971025747 45.5850070735506, 9.44133569868445 45.585024926230744, 9.441366283321868 45.58504280982807, 9.44139854076358 45.585069687794224, 9.441411535382182 45.585092139710675, 9.441424600500492 45.58512359218906, 9.441381148070876 45.58571331466609, 9.442305826972722 45.58572774255792, 9.442523848300763 45.585740400092156, 9.442599157290298 45.58574010855822, 9.442664887709867 45.58574435448131, 9.442735460446647 45.58575308203127, 9.442810840163414 45.58576179091856, 9.44289903846084 45.585770450096064, 9.442983996774931 45.58577462134265, 9.4430545695976 45.58578334869509, 9.4431170954597 45.58578760677713, 9.443165235833218 45.585796421007885, 9.443224592466061 45.58580519173379, 9.443309621647115 45.585818363298046, 9.443393013143327 45.585827040733406, 9.443471562291382 45.585831236474796, 9.443534017408284 45.585826493768444, 9.443596437095373 45.58581725074812, 9.443681289250298 45.58580792063603, 9.443745346643322 45.58580317159573, 9.443843194506695 45.585816293006, 9.443963510359684 45.585833827498746, 9.444087030930197 45.585851349416004, 9.444212118430519 45.58586436469383, 9.444308364183575 45.58587749193072, 9.444536248908882 45.58592161021055, 9.444693596186605 45.58596150201906, 9.444823562076811 45.58598349848534, 9.444937504807923 45.586005557166466, 9.445049880836375 45.58603212225013, 9.445151005134559 45.586054230618934, 9.445229696920793 45.58607642626441, 9.44532117183968 45.586094071644716, 9.445398225855481 45.58611177313646, 9.445467197134658 45.58612050523755, 9.445521640750997 45.586115792662156, 9.445607953033642 45.58608845376074, 9.445655773791025 45.586056764433174, 9.445679559599322 45.58602516878737, 9.445761955169022 45.58590783669361, 9.446020747508706 45.58540278056412, 9.446110974894609 45.58526291556102, 9.44627825595585 45.58534327018635, 9.447589252235456 45.586184223387164, 9.447927723138639 45.58582736475022, 9.447964147287362 45.58577321702072, 9.447979920089491 45.58574165229256, 9.447989176296765 45.585696611846366, 9.447992237849201 45.58567859817918, 9.44799213053887 45.58566509734729, 9.447972258918798 45.58558416770144, 9.447960899655635 45.58556621054235, 9.447954311569696 45.58554373426933, 9.447947473124687 45.58548975605359, 9.447946936630972 45.585422251891025, 9.447947358655968 45.58527373645223, 9.4479381311151 45.585120758401416, 9.448216314820948 45.5848406421545, 9.448244869764665 45.58480452685103, 9.44827335308902 45.58475941098467, 9.448298667584385 45.584718807955326, 9.448347729977067 45.58464210844115, 9.448382550678312 45.58458796685532, 9.448398430322216 45.584569902898764, 9.448417407115565 45.5845383255365, 9.448441154930915 45.58450222903758, 9.448460167483779 45.584475151946, 9.448485445909979 45.58443004859626, 9.448514000474464 45.584393933224376, 9.448537819791717 45.584366837260944, 9.448582253803657 45.5843126578934, 9.448610772429134 45.58427204221899, 9.448632989373523 45.58424495252304, 9.44865360402231 45.584217869110844, 9.448672544732586 45.58418179142722, 9.448694654138839 45.5841412008848, 9.448707185713078 45.58410514834975, 9.44871644107938 45.58406010783492, 9.448715760387518 45.583974602549745, 9.448712269248654 45.5839386129019, 9.448705573583815 45.58390263583143, 9.448682783638704 45.583857721089906, 9.448297631786192 45.583782724948584, 9.448095496339258 45.58375201448922, 9.4473061838238 45.58362909383663, 9.446839534340974 45.58358141413905, 9.44663109834581 45.583564226971255, 9.446552516489481 45.583555533109866, 9.445035574103088 45.58340843413847, 9.445221801575318 45.582642637713924, 9.44690044239151 45.582775600978685, 9.449348487549726 45.58294602172539, 9.44951486677591 45.58231080843079, 9.44957188771151 45.58202705773149, 9.449542604418067 45.58177064891951, 9.449509601924538 45.58124872988137, 9.449453297532287 45.581019429782735, 9.449431751565667 45.580929506065345, 9.449394614402339 45.580893648687805, 9.449530010150388 45.58079410709787, 9.44959843714807 45.58073533253182, 9.449701824612784 45.580640417034175, 9.449724039611846 45.5806133271162, 9.449760566411209 45.580572679624574, 9.449776372677082 45.5805456149092, 9.449792143020401 45.58051404991134, 9.44980470901058 45.58048249751895, 9.449813927016516 45.58043295661189, 9.449832542533148 45.58035637619631, 9.449854470060473 45.58029328400906, 9.449887612663304 45.580230147682485, 9.44996835298143 45.580108318525475, 9.450009470201447 45.580040650350966, 9.450025312125653 45.580018085880205, 9.450041118110487 45.579991021126666, 9.450050587323153 45.579972982161216, 9.450053647918901 45.579954968424424, 9.450059840960893 45.57992794151158, 9.45005001248511 45.579900977672054, 9.450020814513925 45.57985608839273, 9.449988520059025 45.57982471256037, 9.449857524984306 45.57967221375569, 9.44968390573593 45.57939837106444, 9.449644987822289 45.579340018651195, 9.449607708014504 45.57928616020418, 9.449559141577819 45.57922334528398, 9.449499252690876 45.57914707359425, 9.449460371022832 45.57909322139574, 9.449416539546426 45.579021386951425, 9.449396991164308 45.57898095999374, 9.449370783211519 45.57890905625053, 9.449114197236643 45.57767244814542, 9.44865554717506 45.57560405374888, 9.44858839596301 45.575419799823194, 9.44747726452725 45.57530714339403, 9.447438780307186 45.57530279359826, 9.447389010528772 45.57528948710452, 9.44737615865569 45.57528503697349, 9.447356862996642 45.5752761116313, 9.447337531638851 45.575262685999874, 9.44733101644634 45.57524921021676, 9.447747153350633 45.574189981002476, 9.447762744394133 45.57413591481922, 9.447784564657633 45.57405932210103, 9.447811119330606 45.573973709978965, 9.447829771247699 45.57390163008759, 9.447848351630036 45.57382054961893, 9.447866896214514 45.57373496885944, 9.447885476490258 45.573653888382744, 9.447900852769974 45.57357282045505, 9.447916264755174 45.57349625281129, 9.447936268099166 45.57339266461159, 9.44811108833848 45.57220836702783, 9.448120199246315 45.57214532532132, 9.448132513992899 45.57208227105448, 9.448138456767255 45.57202374219227, 9.447753946188742 45.57161570985913, 9.447096300470855 45.571307754171926, 9.446926319937765 45.57128591668098, 9.446847755176782 45.571277222939635, 9.446775562410469 45.57126400381312, 9.446251525335475 45.571239048031366, 9.446154236349225 45.5712934329048, 9.446131133691658 45.571613053497664, 9.44606905054121 45.57166280047148, 9.446033843945397 45.57166743826786, 9.445968200899816 45.57167219479124, 9.445897716502701 45.571672469731794, 9.445183225437118 45.57167075388474, 9.444880462881432 45.5716719324912, 9.443359463728301 45.57157883193065, 9.440281886630716 45.571347702792075, 9.44040062405127 45.57116722829266, 9.44041608074955 45.57109516188654, 9.44042523524816 45.57103662104364, 9.44042498921555 45.57100511898908, 9.440415166933311 45.57097815425552, 9.440363308724017 45.57090184673113, 9.440319811520846 45.5708705112698, 9.440237693208589 45.57081682237799, 9.440192629375453 45.57078999332974, 9.440155575052763 45.570763133426055, 9.440113469231214 45.570704789953496, 9.440103506665688 45.57065982401503, 9.440111818495083 45.57049327613409, 9.440375207057935 45.56975869181654, 9.440406611755796 45.569677563099894, 9.440480633888559 45.56951526243504, 9.44051217891155 45.569452134865806, 9.440611232349225 45.56921323033922, 9.440633201135569 45.5691546400714, 9.440664780952762 45.56909601275236, 9.440751616320565 45.56893366250432, 9.441656041592518 45.56905618407623, 9.441760231998773 45.56906478237124, 9.441789100460854 45.56906917124432, 9.441830607401664 45.569051009112925, 9.442455687371254 45.567869478669294, 9.44136770554756 45.56782867999025, 9.440791795493269 45.56751587178962, 9.44078834276555 45.567893921350496, 9.4404823966972 45.56789510057819, 9.44048189949439 45.56824163569911, 9.44042291323992 45.56827786640777, 9.440394115570786 45.568282477778325, 9.437087667781137 45.567845124073045, 9.437119618429154 45.56659388185227, 9.436747867067472 45.56657730094295, 9.436632015019079 45.56609619719443, 9.436612619694298 45.566073769106055, 9.436583544153487 45.566042377116865, 9.43655774182873 45.566019973486476, 9.434091853363698 45.56467923330321, 9.43384532664338 45.56469817085674, 9.433776521793884 45.56470743281338, 9.433675820864146 45.564734817464334, 9.43358152673344 45.56476217772797, 9.433514461838309 45.56478943466264, 9.433173558936108 45.565033750286425, 9.433107253750364 45.565160013638696, 9.43308520954673 45.56520960191802, 9.433064767043174 45.565259184125324, 9.433042584559766 45.565290771186035, 9.433013925992451 45.565313381904986, 9.432991605271363 45.565326967745875, 9.432967648253433 45.565336059346116, 9.432929310100226 45.56534970583565, 9.432900547838166 45.56535881561873, 9.432854235479889 45.56537699271159, 9.43280952483419 45.56539516372176, 9.432740891595175 45.565426926569856, 9.432705860385484 45.5654540617661, 9.432662820417105 45.565481227261486, 9.43262462016246 45.565512874859174, 9.432586454379836 45.56554902274655, 9.432553093792245 45.56558515244011, 9.43251499693359 45.565630300908516, 9.432489714018404 45.56567540088866, 9.432470700046823 45.565702475416245, 9.432459625807489 45.565720519040404, 9.432450153313455 45.56573855660451, 9.432267105177463 45.56568074324778, 9.432166022472224 45.56565862324305, 9.432117901012669 45.56564980427693, 9.432077822790705 45.56564545532482, 9.432020090858702 45.56563667263939, 9.431967198657983 45.56563237207112, 9.431919180636534 45.56563705392959, 9.431866357357839 45.56564175392033, 9.431837560318034 45.5656463631336, 9.431818408227123 45.5656554363423, 9.43176269146549 45.565700651111456, 9.431721390388885 45.56574581141552, 9.431686461818929 45.56578644720876, 9.431653203835191 45.565836077549136, 9.431624716624727 45.565881189434634, 9.431605736604915 45.56591276412183, 9.431583518611854 45.56593985059671, 9.431573976931425 45.56594888748302, 9.431546850333843 45.56596249118232, 9.431388276200085 45.565963089658986, 9.431325773185831 45.56595882505914, 9.431221658859887 45.56595921782168, 9.431162428182763 45.56596394165486, 9.43110479925469 45.56596865941724, 9.43105841702534 45.56597783517788, 9.431020043579352 45.565986980725256, 9.430960847241076 45.565996204757184, 9.43091923586365 45.56600086204379, 9.430866412157393 45.5660055615734, 9.430811952307936 45.566005766811415, 9.430752652807962 45.56600148982591, 9.430691717192508 45.565992718540684, 9.43062914547697 45.56597945295296, 9.430572980827526 45.565966163200294, 9.430518452313454 45.565957367691446, 9.430264825109363 45.5658863155952, 9.429808965880822 45.565762018229236, 9.429866735467833 45.56514524167888, 9.429875900010241 45.5650867015841, 9.429885236027108 45.56505066301076, 9.429897706897666 45.56500561178118, 9.429916584671618 45.56496053645663, 9.429938665874563 45.56491544908144, 9.42997819452343 45.5648477939135, 9.430003582009425 45.56481619539069, 9.430041680340569 45.56477104774805, 9.430103735840456 45.564716809096254, 9.430157919889538 45.56468060176321, 9.430258347831215 45.56461721777027, 9.430310964297332 45.564585516697456, 9.430358775546878 45.56455383368917, 9.430398578151578 45.564522180811515, 9.430430440808088 45.5644995586822, 9.430452658794291 45.564472472424846, 9.43047811453648 45.56444987440536, 9.430571413444968 45.56429200786303, 9.430593425156733 45.56423791974932, 9.430613766406557 45.56417483705456, 9.430623067447982 45.564134298112585, 9.430622723883916 45.56408929506429, 9.430619314335683 45.564062305301405, 9.43060793062425 45.564039846008335, 9.430598217334433 45.56402638129101, 9.430566011493982 45.56400400041846, 9.430543518945735 45.56399508425958, 9.428545773894841 45.563525544300546, 9.42807240462852 45.564467908534226, 9.425057419062753 45.563768089442796, 9.425546238655159 45.562744672250126, 9.424723091656467 45.56254971411772, 9.42508069292759 45.56196782884267, 9.424106530921257 45.561710421544035, 9.424074565790077 45.56171954099226, 9.424045803928855 45.56172864855013, 9.424010770799269 45.56175578110424, 9.423530372764521 45.56241012500245, 9.423507949529686 45.56241020807022, 9.422842113812543 45.56225965787086, 9.422779514335959 45.562241887642514, 9.422704067940666 45.562219664445166, 9.421960078211962 45.56189838147902, 9.421903919649358 45.561885087432785, 9.421852532393538 45.56186727531721, 9.421783594381466 45.56185852880253, 9.421717859678667 45.56184977043001, 9.42074362364217 45.56179485434414, 9.420554394949367 45.56176404754346, 9.420446883695124 45.561737440366535, 9.420336135728636 45.5617063445527, 9.420035925312495 45.56161293877783, 9.419894713218145 45.56157745402193, 9.41973595027567 45.5615510344015, 9.419455362812606 45.561511560286995, 9.419344816548065 45.56150746538802, 9.419243846662473 45.561498834828555, 9.419136436833373 45.561485727353805, 9.419014578921821 45.56146817229654, 9.418900662417117 45.56144158713891, 9.418780339489834 45.56141502533481, 9.418676099789833 45.5613974053784, 9.418559013713383 45.56137533192338, 9.41638264342076 45.5609827403064, 9.41640664168495 45.56076213150491, 9.416100235457167 45.560695740560064, 9.416378181276961 45.5597271346202, 9.41435881080568 45.559329431996154, 9.41430448948217 45.55934763061446, 9.41423912231225 45.559388371418926, 9.414025700468075 45.559987702707424, 9.412176466289068 45.55963885007101, 9.412024315882364 45.55963939851015, 9.411949074329307 45.559644170087466, 9.41190906760119 45.559648814672684, 9.41149592467935 45.559659303317716, 9.41142855969786 45.55964604445154, 9.409657274137864 45.55922036303104, 9.409618283250799 45.55826190938828, 9.406327310526882 45.55763459076161, 9.406231816115929 45.557616386181344, 9.406221609715 45.55763496637888, 9.405867157859674 45.55845530509652, 9.405145701504797 45.560136527293096, 9.404644720817494 45.56129941417571, 9.403388583467423 45.561015825208365, 9.403202396632022 45.56163304173634, 9.404842813510484 45.5618972708747, 9.404528732354375 45.562546445325125, 9.403063805385925 45.56218708401047, 9.402477849507276 45.56379580351457, 9.399739723219433 45.563238355087364, 9.399336998666952 45.5631407528879, 9.399622344857297 45.56249619366492, 9.398826486315457 45.562296453102576, 9.398565093611055 45.56293192598802, 9.396654645176499 45.56253353084898, 9.395926422887158 45.56261256239079, 9.394785772169321 45.56212145887533)))",17228.19861,15044,CAMBIAGO,MI,15044,Adda Martesana,0,0
